dataset,setting,learner,method,T,K,repeat,c,delta,target_mean,r_eg,boundary_ratio,B,expected_exploration_per_arm,expected_non_target_exploratory_pulls,cost,C,nK,target_cost,non_target_cost,target_budget_fraction,non_target_budget_fraction,normalized_cost,cost_over_sqrt_TKlogT,H,T0,xi,non_target_online_pulls,greedy_non_target_pulls,exploratory_non_target_pulls,success,individual_exploration_bound,all_greedy_target,online_ratio,allocation_json,online_counts_json,exploratory_counts_json,means_json,seed,trajectory_seconds,status
Controlled Bernoulli,epsilon-greedy-boundary-v1,epsilon-greedy,Ours,100000,5,49,1.0,0.05,0.002576651263715913,0.029664793948382652,0.08685889638065036,22,10.806812796530096,11.296221802694998,5936,5936,2968,2968,2968,0.5,0.5,1.0005125958954513,2.474093131360519,94064,5936,88,7,0,7,1,1,1,0.9999255825820718,"[742, 742, 742, 742, 2968]","[2, 3, 1, 1, 94057]","[2, 3, 1, 1, 5]","[0.2, 0.4, 0.6000000000000001, 0.8, 0.002576651263715913]",988413764,0.0008602919988334179,simulated
Controlled Bernoulli,epsilon-greedy-boundary-v1,epsilon-greedy,Ours,250000,5,0,1.0,0.05,0.0015766012620522746,0.019595917942265426,0.08045559624700124,24,11.723100528411248,12.956118050575668,9800,9800,4900,4900,4900,0.5,0.5,1.0002083116364644,2.4862752001437007,240200,9800,96,7,0,7,1,1,1,0.9999708576186511,"[1225, 1225, 1225, 1225, 4900]","[0, 1, 4, 2, 240193]","[0, 1, 4, 2, 3]","[0.2, 0.4, 0.6000000000000001, 0.8, 0.0015766012620522746]",3455877364,0.002034457997069694,simulated
Controlled Bernoulli,epsilon-greedy-boundary-v1,epsilon-greedy,Ours,250000,5,1,1.0,0.05,0.0015766012620522746,0.019595917942265426,0.08045559624700124,24,11.723100528411248,12.956118050575668,9800,9800,4900,4900,4900,0.5,0.5,1.0002083116364644,2.4862752001437007,240200,9800,96,12,0,12,1,1,1,0.9999500416319733,"[1225, 1225, 1225, 1225, 4900]","[4, 2, 4, 2, 240188]","[4, 2, 4, 2, 4]","[0.2, 0.4, 0.6000000000000001, 0.8, 0.0015766012620522746]",2777786962,0.0020242500031599775,simulated
Controlled Bernoulli,epsilon-greedy-boundary-v1,epsilon-greedy,Ours,250000,5,2,1.0,0.05,0.0015766012620522746,0.019595917942265426,0.08045559624700124,24,11.723100528411248,12.956118050575668,9800,9800,4900,4900,4900,0.5,0.5,1.0002083116364644,2.4862752001437007,240200,9800,96,9,0,9,1,1,1,0.99996253122398,"[1225, 1225, 1225, 1225, 4900]","[2, 3, 2, 2, 240191]","[2, 3, 2, 2, 4]","[0.2, 0.4, 0.6000000000000001, 0.8, 0.0015766012620522746]",780376320,0.0020197090052533895,simulated
Controlled Bernoulli,epsilon-greedy-boundary-v1,epsilon-greedy,Ours,250000,5,3,1.0,0.05,0.0015766012620522746,0.019595917942265426,0.08045559624700124,24,11.723100528411248,12.956118050575668,9800,9800,4900,4900,4900,0.5,0.5,1.0002083116364644,2.4862752001437007,240200,9800,96,14,0,14,1,1,1,0.9999417152373022,"[1225, 1225, 1225, 1225, 4900]","[4, 5, 2, 3, 240186]","[4, 5, 2, 3, 4]","[0.2, 0.4, 0.6000000000000001, 0.8, 0.0015766012620522746]",3207699242,0.0020279589953133836,simulated
Controlled Bernoulli,epsilon-greedy-boundary-v1,epsilon-greedy,Ours,250000,5,4,1.0,0.05,0.0015766012620522746,0.019595917942265426,0.08045559624700124,24,11.723100528411248,12.956118050575668,9800,9800,4900,4900,4900,0.5,0.5,1.0002083116364644,2.4862752001437007,240200,9800,96,9,0,9,1,1,1,0.99996253122398,"[1225, 1225, 1225, 1225, 4900]","[3, 2, 2, 2, 240191]","[3, 2, 2, 2, 4]","[0.2, 0.4, 0.6000000000000001, 0.8, 0.0015766012620522746]",2486803350,0.002019209001446143,simulated
Controlled Bernoulli,epsilon-greedy-boundary-v1,epsilon-greedy,Ours,250000,5,5,1.0,0.05,0.0015766012620522746,0.019595917942265426,0.08045559624700124,24,11.723100528411248,12.956118050575668,9800,9800,4900,4900,4900,0.5,0.5,1.0002083116364644,2.4862752001437007,240200,9800,96,9,0,9,1,1,1,0.99996253122398,"[1225, 1225, 1225, 1225, 4900]","[1, 3, 4, 1, 240191]","[1, 3, 4, 1, 2]","[0.2, 0.4, 0.6000000000000001, 0.8, 0.0015766012620522746]",2668167835,0.002021666005020961,simulated
Controlled Bernoulli,epsilon-greedy-boundary-v1,epsilon-greedy,Ours,250000,5,6,1.0,0.05,0.0015766012620522746,0.019595917942265426,0.08045559624700124,24,11.723100528411248,12.956118050575668,9800,9800,4900,4900,4900,0.5,0.5,1.0002083116364644,2.4862752001437007,240200,9800,96,11,0,11,1,1,1,0.9999542048293089,"[1225, 1225, 1225, 1225, 4900]","[4, 2, 2, 3, 240189]","[4, 2, 2, 3, 2]","[0.2, 0.4, 0.6000000000000001, 0.8, 0.0015766012620522746]",3380843431,0.002199542010203004,simulated
Controlled Bernoulli,epsilon-greedy-boundary-v1,epsilon-greedy,Ours,250000,5,7,1.0,0.05,0.0015766012620522746,0.019595917942265426,0.08045559624700124,24,11.723100528411248,12.956118050575668,9800,9800,4900,4900,4900,0.5,0.5,1.0002083116364644,2.4862752001437007,240200,9800,96,8,0,8,1,1,1,0.9999666944213156,"[1225, 1225, 1225, 1225, 4900]","[1, 2, 2, 3, 240192]","[1, 2, 2, 3, 5]","[0.2, 0.4, 0.6000000000000001, 0.8, 0.0015766012620522746]",1027744697,0.002091999995172955,simulated
Controlled Bernoulli,epsilon-greedy-boundary-v1,epsilon-greedy,Ours,250000,5,8,1.0,0.05,0.0015766012620522746,0.019595917942265426,0.08045559624700124,24,11.723100528411248,12.956118050575668,9800,9800,4900,4900,4900,0.5,0.5,1.0002083116364644,2.4862752001437007,240200,9800,96,16,0,16,1,1,1,0.9999333888426312,"[1225, 1225, 1225, 1225, 4900]","[2, 5, 4, 5, 240184]","[2, 5, 4, 5, 3]","[0.2, 0.4, 0.6000000000000001, 0.8, 0.0015766012620522746]",1536965091,0.0020429589931154624,simulated
Controlled Bernoulli,epsilon-greedy-boundary-v1,epsilon-greedy,Ours,250000,5,9,1.0,0.05,0.0015766012620522746,0.019595917942265426,0.08045559624700124,24,11.723100528411248,12.956118050575668,9800,9800,4900,4900,4900,0.5,0.5,1.0002083116364644,2.4862752001437007,240200,9800,96,13,0,13,1,1,1,0.9999458784346378,"[1225, 1225, 1225, 1225, 4900]","[4, 2, 1, 6, 240187]","[4, 2, 1, 6, 6]","[0.2, 0.4, 0.6000000000000001, 0.8, 0.0015766012620522746]",572840760,0.0020141669956501573,simulated
Controlled Bernoulli,epsilon-greedy-boundary-v1,epsilon-greedy,Ours,250000,5,10,1.0,0.05,0.0015766012620522746,0.019595917942265426,0.08045559624700124,24,11.723100528411248,12.956118050575668,9800,9800,4900,4900,4900,0.5,0.5,1.0002083116364644,2.4862752001437007,240200,9800,96,14,0,14,1,1,1,0.9999417152373022,"[1225, 1225, 1225, 1225, 4900]","[2, 2, 5, 5, 240186]","[2, 2, 5, 5, 4]","[0.2, 0.4, 0.6000000000000001, 0.8, 0.0015766012620522746]",3711266421,0.002030874995398335,simulated
Controlled Bernoulli,epsilon-greedy-boundary-v1,epsilon-greedy,Ours,250000,5,11,1.0,0.05,0.0015766012620522746,0.019595917942265426,0.08045559624700124,24,11.723100528411248,12.956118050575668,9800,9800,4900,4900,4900,0.5,0.5,1.0002083116364644,2.4862752001437007,240200,9800,96,11,0,11,1,1,1,0.9999542048293089,"[1225, 1225, 1225, 1225, 4900]","[3, 1, 1, 6, 240189]","[3, 1, 1, 6, 8]","[0.2, 0.4, 0.6000000000000001, 0.8, 0.0015766012620522746]",471953917,0.002122250007232651,simulated
Controlled Bernoulli,epsilon-greedy-boundary-v1,epsilon-greedy,Ours,250000,5,12,1.0,0.05,0.0015766012620522746,0.019595917942265426,0.08045559624700124,24,11.723100528411248,12.956118050575668,9800,9800,4900,4900,4900,0.5,0.5,1.0002083116364644,2.4862752001437007,240200,9800,96,10,0,10,1,1,1,0.9999583680266445,"[1225, 1225, 1225, 1225, 4900]","[0, 3, 2, 5, 240190]","[0, 3, 2, 5, 6]","[0.2, 0.4, 0.6000000000000001, 0.8, 0.0015766012620522746]",117117498,0.0020226249907864258,simulated
Controlled Bernoulli,epsilon-greedy-boundary-v1,epsilon-greedy,Ours,250000,5,13,1.0,0.05,0.0015766012620522746,0.019595917942265426,0.08045559624700124,24,11.723100528411248,12.956118050575668,9800,9800,4900,4900,4900,0.5,0.5,1.0002083116364644,2.4862752001437007,240200,9800,96,14,0,14,1,1,1,0.9999417152373022,"[1225, 1225, 1225, 1225, 4900]","[5, 3, 1, 5, 240186]","[5, 3, 1, 5, 3]","[0.2, 0.4, 0.6000000000000001, 0.8, 0.0015766012620522746]",2814404714,0.0020180839928798378,simulated
Controlled Bernoulli,epsilon-greedy-boundary-v1,epsilon-greedy,Ours,250000,5,14,1.0,0.05,0.0015766012620522746,0.019595917942265426,0.08045559624700124,24,11.723100528411248,12.956118050575668,9800,9800,4900,4900,4900,0.5,0.5,1.0002083116364644,2.4862752001437007,240200,9800,96,15,0,15,1,1,1,0.9999375520399667,"[1225, 1225, 1225, 1225, 4900]","[5, 4, 3, 3, 240185]","[5, 4, 3, 3, 3]","[0.2, 0.4, 0.6000000000000001, 0.8, 0.0015766012620522746]",2017967256,0.002014790996327065,simulated
Controlled Bernoulli,epsilon-greedy-boundary-v1,epsilon-greedy,Ours,250000,5,15,1.0,0.05,0.0015766012620522746,0.019595917942265426,0.08045559624700124,24,11.723100528411248,12.956118050575668,9800,9800,4900,4900,4900,0.5,0.5,1.0002083116364644,2.4862752001437007,240200,9800,96,12,0,12,1,1,1,0.9999500416319733,"[1225, 1225, 1225, 1225, 4900]","[4, 2, 4, 2, 240188]","[4, 2, 4, 2, 3]","[0.2, 0.4, 0.6000000000000001, 0.8, 0.0015766012620522746]",3975361388,0.0021104169863974676,simulated
Controlled Bernoulli,epsilon-greedy-boundary-v1,epsilon-greedy,Ours,250000,5,16,1.0,0.05,0.0015766012620522746,0.019595917942265426,0.08045559624700124,24,11.723100528411248,12.956118050575668,9800,9800,4900,4900,4900,0.5,0.5,1.0002083116364644,2.4862752001437007,240200,9800,96,16,0,16,1,1,1,0.9999333888426312,"[1225, 1225, 1225, 1225, 4900]","[5, 3, 2, 6, 240184]","[5, 3, 2, 6, 8]","[0.2, 0.4, 0.6000000000000001, 0.8, 0.0015766012620522746]",2656314407,0.0019967500120401382,simulated
Controlled Bernoulli,epsilon-greedy-boundary-v1,epsilon-greedy,Ours,250000,5,17,1.0,0.05,0.0015766012620522746,0.019595917942265426,0.08045559624700124,24,11.723100528411248,12.956118050575668,9800,9800,4900,4900,4900,0.5,0.5,1.0002083116364644,2.4862752001437007,240200,9800,96,20,0,20,1,1,1,0.9999167360532889,"[1225, 1225, 1225, 1225, 4900]","[3, 6, 8, 3, 240180]","[3, 6, 8, 3, 6]","[0.2, 0.4, 0.6000000000000001, 0.8, 0.0015766012620522746]",649117778,0.0020269579981686547,simulated
Controlled Bernoulli,epsilon-greedy-boundary-v1,epsilon-greedy,Ours,250000,5,18,1.0,0.05,0.0015766012620522746,0.019595917942265426,0.08045559624700124,24,11.723100528411248,12.956118050575668,9800,9800,4900,4900,4900,0.5,0.5,1.0002083116364644,2.4862752001437007,240200,9800,96,13,0,13,1,1,1,0.9999458784346378,"[1225, 1225, 1225, 1225, 4900]","[3, 4, 5, 1, 240187]","[3, 4, 5, 1, 3]","[0.2, 0.4, 0.6000000000000001, 0.8, 0.0015766012620522746]",631698313,0.0022204580018296838,simulated
Controlled Bernoulli,epsilon-greedy-boundary-v1,epsilon-greedy,Ours,250000,5,19,1.0,0.05,0.0015766012620522746,0.019595917942265426,0.08045559624700124,24,11.723100528411248,12.956118050575668,9800,9800,4900,4900,4900,0.5,0.5,1.0002083116364644,2.4862752001437007,240200,9800,96,13,0,13,1,1,1,0.9999458784346378,"[1225, 1225, 1225, 1225, 4900]","[2, 4, 4, 3, 240187]","[2, 4, 4, 3, 3]","[0.2, 0.4, 0.6000000000000001, 0.8, 0.0015766012620522746]",1978691979,0.0021313339966582134,simulated
Controlled Bernoulli,epsilon-greedy-boundary-v1,epsilon-greedy,Ours,250000,5,20,1.0,0.05,0.0015766012620522746,0.019595917942265426,0.08045559624700124,24,11.723100528411248,12.956118050575668,9800,9800,4900,4900,4900,0.5,0.5,1.0002083116364644,2.4862752001437007,240200,9800,96,10,0,10,1,1,1,0.9999583680266445,"[1225, 1225, 1225, 1225, 4900]","[3, 4, 1, 2, 240190]","[3, 4, 1, 2, 2]","[0.2, 0.4, 0.6000000000000001, 0.8, 0.0015766012620522746]",615466019,0.0020229579968145117,simulated
Controlled Bernoulli,epsilon-greedy-boundary-v1,epsilon-greedy,Ours,250000,5,21,1.0,0.05,0.0015766012620522746,0.019595917942265426,0.08045559624700124,24,11.723100528411248,12.956118050575668,9800,9800,4900,4900,4900,0.5,0.5,1.0002083116364644,2.4862752001437007,240200,9800,96,7,0,7,1,1,1,0.9999708576186511,"[1225, 1225, 1225, 1225, 4900]","[2, 2, 1, 2, 240193]","[2, 2, 1, 2, 4]","[0.2, 0.4, 0.6000000000000001, 0.8, 0.0015766012620522746]",3450160464,0.0020134160004090518,simulated
Controlled Bernoulli,epsilon-greedy-boundary-v1,epsilon-greedy,Ours,250000,5,22,1.0,0.05,0.0015766012620522746,0.019595917942265426,0.08045559624700124,24,11.723100528411248,12.956118050575668,9800,9800,4900,4900,4900,0.5,0.5,1.0002083116364644,2.4862752001437007,240200,9800,96,12,0,12,1,1,1,0.9999500416319733,"[1225, 1225, 1225, 1225, 4900]","[2, 4, 2, 4, 240188]","[2, 4, 2, 4, 5]","[0.2, 0.4, 0.6000000000000001, 0.8, 0.0015766012620522746]",708982528,0.002203957992605865,simulated
Controlled Bernoulli,epsilon-greedy-boundary-v1,epsilon-greedy,Ours,250000,5,23,1.0,0.05,0.0015766012620522746,0.019595917942265426,0.08045559624700124,24,11.723100528411248,12.956118050575668,9800,9800,4900,4900,4900,0.5,0.5,1.0002083116364644,2.4862752001437007,240200,9800,96,20,0,20,1,1,1,0.9999167360532889,"[1225, 1225, 1225, 1225, 4900]","[6, 2, 6, 6, 240180]","[6, 2, 6, 6, 5]","[0.2, 0.4, 0.6000000000000001, 0.8, 0.0015766012620522746]",1711203836,0.0021057499980088323,simulated
Controlled Bernoulli,epsilon-greedy-boundary-v1,epsilon-greedy,Ours,250000,5,24,1.0,0.05,0.0015766012620522746,0.019595917942265426,0.08045559624700124,24,11.723100528411248,12.956118050575668,9800,9800,4900,4900,4900,0.5,0.5,1.0002083116364644,2.4862752001437007,240200,9800,96,7,0,7,1,1,1,0.9999708576186511,"[1225, 1225, 1225, 1225, 4900]","[0, 3, 0, 4, 240193]","[0, 3, 0, 4, 2]","[0.2, 0.4, 0.6000000000000001, 0.8, 0.0015766012620522746]",322085546,0.0020231669914210215,simulated
Controlled Bernoulli,epsilon-greedy-boundary-v1,epsilon-greedy,Ours,250000,5,25,1.0,0.05,0.0015766012620522746,0.019595917942265426,0.08045559624700124,24,11.723100528411248,12.956118050575668,9800,9800,4900,4900,4900,0.5,0.5,1.0002083116364644,2.4862752001437007,240200,9800,96,13,0,13,1,1,1,0.9999458784346378,"[1225, 1225, 1225, 1225, 4900]","[4, 6, 2, 1, 240187]","[4, 6, 2, 1, 1]","[0.2, 0.4, 0.6000000000000001, 0.8, 0.0015766012620522746]",656798081,0.0020151659991825,simulated
Controlled Bernoulli,epsilon-greedy-boundary-v1,epsilon-greedy,Ours,250000,5,26,1.0,0.05,0.0015766012620522746,0.019595917942265426,0.08045559624700124,24,11.723100528411248,12.956118050575668,9800,9800,4900,4900,4900,0.5,0.5,1.0002083116364644,2.4862752001437007,240200,9800,96,14,0,14,1,1,1,0.9999417152373022,"[1225, 1225, 1225, 1225, 4900]","[4, 3, 4, 3, 240186]","[4, 3, 4, 3, 2]","[0.2, 0.4, 0.6000000000000001, 0.8, 0.0015766012620522746]",3850583288,0.0020152920042164624,simulated
Controlled Bernoulli,epsilon-greedy-boundary-v1,epsilon-greedy,Ours,250000,5,27,1.0,0.05,0.0015766012620522746,0.019595917942265426,0.08045559624700124,24,11.723100528411248,12.956118050575668,9800,9800,4900,4900,4900,0.5,0.5,1.0002083116364644,2.4862752001437007,240200,9800,96,7,0,7,1,1,1,0.9999708576186511,"[1225, 1225, 1225, 1225, 4900]","[1, 1, 4, 1, 240193]","[1, 1, 4, 1, 5]","[0.2, 0.4, 0.6000000000000001, 0.8, 0.0015766012620522746]",1258890105,0.0020170000061625615,simulated
Controlled Bernoulli,epsilon-greedy-boundary-v1,epsilon-greedy,Ours,250000,5,28,1.0,0.05,0.0015766012620522746,0.019595917942265426,0.08045559624700124,24,11.723100528411248,12.956118050575668,9800,9800,4900,4900,4900,0.5,0.5,1.0002083116364644,2.4862752001437007,240200,9800,96,11,0,11,1,1,1,0.9999542048293089,"[1225, 1225, 1225, 1225, 4900]","[3, 2, 5, 1, 240189]","[3, 2, 5, 1, 5]","[0.2, 0.4, 0.6000000000000001, 0.8, 0.0015766012620522746]",3579018739,0.00201575001119636,simulated
Controlled Bernoulli,epsilon-greedy-boundary-v1,epsilon-greedy,Ours,250000,5,29,1.0,0.05,0.0015766012620522746,0.019595917942265426,0.08045559624700124,24,11.723100528411248,12.956118050575668,9800,9800,4900,4900,4900,0.5,0.5,1.0002083116364644,2.4862752001437007,240200,9800,96,14,0,14,1,1,1,0.9999417152373022,"[1225, 1225, 1225, 1225, 4900]","[4, 3, 5, 2, 240186]","[4, 3, 5, 2, 5]","[0.2, 0.4, 0.6000000000000001, 0.8, 0.0015766012620522746]",1046491330,0.0020150829950580373,simulated
Controlled Bernoulli,epsilon-greedy-boundary-v1,epsilon-greedy,Ours,250000,5,30,1.0,0.05,0.0015766012620522746,0.019595917942265426,0.08045559624700124,24,11.723100528411248,12.956118050575668,9800,9800,4900,4900,4900,0.5,0.5,1.0002083116364644,2.4862752001437007,240200,9800,96,10,0,10,1,1,1,0.9999583680266445,"[1225, 1225, 1225, 1225, 4900]","[3, 3, 1, 3, 240190]","[3, 3, 1, 3, 5]","[0.2, 0.4, 0.6000000000000001, 0.8, 0.0015766012620522746]",3775582343,0.0022011670080246404,simulated
Controlled Bernoulli,epsilon-greedy-boundary-v1,epsilon-greedy,Ours,250000,5,31,1.0,0.05,0.0015766012620522746,0.019595917942265426,0.08045559624700124,24,11.723100528411248,12.956118050575668,9800,9800,4900,4900,4900,0.5,0.5,1.0002083116364644,2.4862752001437007,240200,9800,96,9,0,9,1,1,1,0.99996253122398,"[1225, 1225, 1225, 1225, 4900]","[2, 2, 4, 1, 240191]","[2, 2, 4, 1, 3]","[0.2, 0.4, 0.6000000000000001, 0.8, 0.0015766012620522746]",913994678,0.002263041998958215,simulated
Controlled Bernoulli,epsilon-greedy-boundary-v1,epsilon-greedy,Ours,250000,5,32,1.0,0.05,0.0015766012620522746,0.019595917942265426,0.08045559624700124,24,11.723100528411248,12.956118050575668,9800,9800,4900,4900,4900,0.5,0.5,1.0002083116364644,2.4862752001437007,240200,9800,96,9,0,9,1,1,1,0.99996253122398,"[1225, 1225, 1225, 1225, 4900]","[1, 1, 5, 2, 240191]","[1, 1, 5, 2, 7]","[0.2, 0.4, 0.6000000000000001, 0.8, 0.0015766012620522746]",510083289,0.0020223750034347177,simulated
Controlled Bernoulli,epsilon-greedy-boundary-v1,epsilon-greedy,Ours,250000,5,33,1.0,0.05,0.0015766012620522746,0.019595917942265426,0.08045559624700124,24,11.723100528411248,12.956118050575668,9800,9800,4900,4900,4900,0.5,0.5,1.0002083116364644,2.4862752001437007,240200,9800,96,18,0,18,1,1,1,0.99992506244796,"[1225, 1225, 1225, 1225, 4900]","[3, 5, 4, 6, 240182]","[3, 5, 4, 6, 4]","[0.2, 0.4, 0.6000000000000001, 0.8, 0.0015766012620522746]",1746410970,0.002013916993746534,simulated
Controlled Bernoulli,epsilon-greedy-boundary-v1,epsilon-greedy,Ours,250000,5,34,1.0,0.05,0.0015766012620522746,0.019595917942265426,0.08045559624700124,24,11.723100528411248,12.956118050575668,9800,9800,4900,4900,4900,0.5,0.5,1.0002083116364644,2.4862752001437007,240200,9800,96,9,0,9,1,1,1,0.99996253122398,"[1225, 1225, 1225, 1225, 4900]","[2, 3, 1, 3, 240191]","[2, 3, 1, 3, 2]","[0.2, 0.4, 0.6000000000000001, 0.8, 0.0015766012620522746]",3759208176,0.0020282079931348562,simulated
Controlled Bernoulli,epsilon-greedy-boundary-v1,epsilon-greedy,Ours,250000,5,35,1.0,0.05,0.0015766012620522746,0.019595917942265426,0.08045559624700124,24,11.723100528411248,12.956118050575668,9800,9800,4900,4900,4900,0.5,0.5,1.0002083116364644,2.4862752001437007,240200,9800,96,14,0,14,1,1,1,0.9999417152373022,"[1225, 1225, 1225, 1225, 4900]","[3, 6, 4, 1, 240186]","[3, 6, 4, 1, 5]","[0.2, 0.4, 0.6000000000000001, 0.8, 0.0015766012620522746]",1196164423,0.002191750012570992,simulated
Controlled Bernoulli,epsilon-greedy-boundary-v1,epsilon-greedy,Ours,250000,5,36,1.0,0.05,0.0015766012620522746,0.019595917942265426,0.08045559624700124,24,11.723100528411248,12.956118050575668,9800,9800,4900,4900,4900,0.5,0.5,1.0002083116364644,2.4862752001437007,240200,9800,96,9,0,9,1,1,1,0.99996253122398,"[1225, 1225, 1225, 1225, 4900]","[3, 1, 2, 3, 240191]","[3, 1, 2, 3, 4]","[0.2, 0.4, 0.6000000000000001, 0.8, 0.0015766012620522746]",561333469,0.002019916006247513,simulated
Controlled Bernoulli,epsilon-greedy-boundary-v1,epsilon-greedy,Ours,250000,5,37,1.0,0.05,0.0015766012620522746,0.019595917942265426,0.08045559624700124,24,11.723100528411248,12.956118050575668,9800,9800,4900,4900,4900,0.5,0.5,1.0002083116364644,2.4862752001437007,240200,9800,96,9,0,9,1,1,1,0.99996253122398,"[1225, 1225, 1225, 1225, 4900]","[2, 1, 4, 2, 240191]","[2, 1, 4, 2, 4]","[0.2, 0.4, 0.6000000000000001, 0.8, 0.0015766012620522746]",4108816993,0.0020152910001343116,simulated
Controlled Bernoulli,epsilon-greedy-boundary-v1,epsilon-greedy,Ours,250000,5,38,1.0,0.05,0.0015766012620522746,0.019595917942265426,0.08045559624700124,24,11.723100528411248,12.956118050575668,9800,9800,4900,4900,4900,0.5,0.5,1.0002083116364644,2.4862752001437007,240200,9800,96,16,0,16,1,1,1,0.9999333888426312,"[1225, 1225, 1225, 1225, 4900]","[5, 6, 2, 3, 240184]","[5, 6, 2, 3, 3]","[0.2, 0.4, 0.6000000000000001, 0.8, 0.0015766012620522746]",669115591,0.0022027079976396635,simulated
Controlled Bernoulli,epsilon-greedy-boundary-v1,epsilon-greedy,Ours,250000,5,39,1.0,0.05,0.0015766012620522746,0.019595917942265426,0.08045559624700124,24,11.723100528411248,12.956118050575668,9800,9800,4900,4900,4900,0.5,0.5,1.0002083116364644,2.4862752001437007,240200,9800,96,15,0,15,1,1,1,0.9999375520399667,"[1225, 1225, 1225, 1225, 4900]","[5, 3, 2, 5, 240185]","[5, 3, 2, 5, 1]","[0.2, 0.4, 0.6000000000000001, 0.8, 0.0015766012620522746]",846566503,0.0020737920131068677,simulated
Controlled Bernoulli,epsilon-greedy-boundary-v1,epsilon-greedy,Ours,250000,5,40,1.0,0.05,0.0015766012620522746,0.019595917942265426,0.08045559624700124,24,11.723100528411248,12.956118050575668,9800,9800,4900,4900,4900,0.5,0.5,1.0002083116364644,2.4862752001437007,240200,9800,96,7,0,7,1,1,1,0.9999708576186511,"[1225, 1225, 1225, 1225, 4900]","[2, 0, 4, 1, 240193]","[2, 0, 4, 1, 1]","[0.2, 0.4, 0.6000000000000001, 0.8, 0.0015766012620522746]",557476906,0.0020429579890333116,simulated
Controlled Bernoulli,epsilon-greedy-boundary-v1,epsilon-greedy,Ours,250000,5,41,1.0,0.05,0.0015766012620522746,0.019595917942265426,0.08045559624700124,24,11.723100528411248,12.956118050575668,9800,9800,4900,4900,4900,0.5,0.5,1.0002083116364644,2.4862752001437007,240200,9800,96,20,0,20,1,1,1,0.9999167360532889,"[1225, 1225, 1225, 1225, 4900]","[5, 3, 8, 4, 240180]","[5, 3, 8, 4, 3]","[0.2, 0.4, 0.6000000000000001, 0.8, 0.0015766012620522746]",51104833,0.0020187499903840944,simulated
